id,name,artists,acousticness,valence,energy,danceability,instrumentalness,loudness,speechiness,tempo,popularity,pop_grade
5I6YA7oHtraxwWQzzCugDt,You Be Killin Em,['Fabolous'],0.444,0.557,0.909,0.664,0.0,-3.552,0.22,93.977,56.0,1
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),"['Migos', 'Lil Uzi Vert']",0.061,0.175,0.665,0.927,0.0,-5.313,0.244,127.076,76.0,3
10I3CmmwT0BkOVhduDy53o,Really Really,['Kevin Gates'],0.00427,0.278,0.6659999999999999,0.762,0.0,-6.055,0.0916,118.97,70.0,2
0SGkqnVQo9KPytSri1H6cF,Bounce Back,['Big Sean'],0.106,0.273,0.575,0.78,0.0,-5.627999999999999,0.139,81.502,74.0,3
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,0.0847,0.43,0.728,0.841,0.0,-3.37,0.0484,130.049,85.0,4
5hTpBe8h35rJ67eAWHQsJx,Caroline,['Aminé'],0.17,0.7070000000000001,0.335,0.94,0.0,-10.179,0.505,120.04,76.0,3
37qcaCXw7TlBsDD5BgDoCf,Start It Up,"['Lloyd Banks', 'Kanye West', 'Swizz Beatz', 'Fabolous', 'Ryan Leslie']",0.0935,0.438,0.87,0.446,0.0,-4.683,0.318,161.79,47.0,1
2KpCpk6HjXXLb7nnXoXA5O,Ni**as In Paris,"['JAY-Z', 'Kanye West']",0.0763,0.684,0.882,0.757,0.0,-6.125,0.248,140.047,59.0,1
4Kz4RdRCceaA9VgTqBhBfa,The Motto,"['Drake', 'Lil Wayne']",0.000107,0.39,0.442,0.7659999999999999,6.12e-05,-8.558,0.356,201.8,73.0,3
6REbwUNlppTfcnV4d4ZoZi,Swimming Pools (Drank),['Kendrick Lamar'],0.00627,0.189,0.447,0.5770000000000001,0.00022,-5.892,0.277,74.236,73.0,3
3ZAMtgYJFoHwJjFkhkXqKr,Dance (A$$) Remix,"['Big Sean', 'Nicki Minaj']",0.0276,0.7390000000000001,0.73,0.787,0.00157,-6.787999999999999,0.35,159.825,64.0,2
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,"['Post Malone', 'Quavo']",0.215,0.4920000000000001,0.804,0.63,0.0,-4.183,0.0363,123.146,82.0,4
1V4jC0vJ5525lEF1bFgPX2,Shots,"['LMFAO', 'Lil Jon']",0.00851,0.207,0.856,0.825,1.4e-06,-1.912,0.0476,128.016,68.0,2
4YAtIop3U0HsJ7jE94BCmX,All The Way Turnt Up,"['Roscoe Dash', 'Soulja Boy']",0.000889,0.743,0.965,0.512,0.0,-2.862,0.0842,132.007,52.0,1
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,['Eminem'],0.0302,0.76,0.6609999999999999,0.949,0.0,-4.244,0.0572,104.504,80.0,4
1JClFT74TYSXlzpagbmj0S,California Love - Original Version,"['2Pac', 'Roger', 'Dr. Dre']",0.0303,0.747,0.856,0.767,1.91e-06,-2.715,0.041,91.535,58.0,1
1ARJhjuI6TNYZCxYygFQ4F,Right Now (Na Na Na),['Akon'],0.267,0.5660000000000001,0.87,0.8320000000000001,0.0,-4.2,0.1669999999999999,138.003,66.0,2
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,['The Notorious B.I.G.'],0.145,0.67,0.6970000000000001,0.901,0.0,-3.439,0.28,93.941,77.0,3
52IuMfbQa9aqRPz2oYPAI8,Express Yourself,['N.W.A.'],0.0506,0.956,0.583,0.851,0.0,-11.022,0.286,95.048,59.0,1
6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,['N.W.A.'],0.0461,0.418,0.878,0.8340000000000001,0.0,-9.484,0.15,102.848,70.0,2
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),"['Skrillex', 'Rick Ross']",0.0019,0.298,0.899,0.457,0.0,-2.591,0.132,147.268,71.0,2
3n5qF6aprwEIjHWuH5jECM,The Boss,"['Rick Ross', 'T-Pain']",0.0087599999999999,0.611,0.8420000000000001,0.423,0.0,-4.072,0.357,83.59,54.0,1
3hQCHzkE5oSA3F1xM8bpcM,Hustlin',['Rick Ross'],0.0848,0.648,0.652,0.502,0.0,-7.224,0.3,136.08,68.0,2
6RUpJeXT6U4SPEafnr9Wr7,Where The Hood At,['DMX'],0.151,0.792,0.948,0.537,0.0,-3.063,0.355,186.151,69.0,2
0I0wn4G67txQwENcmRH3d6,Caribou Lou,['Tech N9ne'],0.127,0.5589999999999999,0.815,0.784,0.0,-2.7030000000000003,0.298,178.11900000000003,65.0,2
2D1hlMwWWXpkc3CZJ5U351,P.I.M.P.,['50 Cent'],0.0444,0.889,0.758,0.7,1.3e-05,-3.012,0.342,78.693,66.0,2
1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,"['Disturbing Tha Peace', 'Ludacris', 'Mystikal', 'I-20']",0.243,0.174,0.764,0.777,0.0,-5.681,0.141,177.868,59.0,1
5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,['N.W.A.'],0.0193,0.857,0.75,0.8590000000000001,0.0,-8.325,0.303,98.691,70.0,2
3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble),"['Roy Jones Jr.', 'Mr Magic', 'Trouble']",0.00323,0.413,0.777,0.642,0.0,-4.809,0.094,96.986,73.0,3
3IrkbGQCoEPAkzJ0Tkv8nm,Dirt Off Your Shoulder,['JAY-Z'],0.0321,0.648,0.657,0.78,2.56e-06,-7.149,0.317,163.96900000000005,60.0,2
2kQuhkFX7uSVepCD3h29g5,Smack That,"['Akon', 'Eminem']",0.321,0.924,0.742,0.939,0.0,-5.171,0.0467,118.978,70.0,2
7I6DceMT3utDOHjcYCbrr4,Don't Matter,['Akon'],0.244,0.354,0.443,0.7979999999999999,0.0,-6.062,0.0403,125.232,66.0,2
7t2eWdGWBTAxaXxaGqq9ts,Life Is Short,['Ski Mask The Slump God'],0.254,0.339,0.411,0.743,0.0,-7.343,0.376,119.693,58.0,1
31G9RaSaDOI2NWcpnIp734,Goldie,['A$AP Rocky'],0.228,0.7340000000000001,0.8490000000000001,0.6970000000000001,4.52e-05,-4.953,0.248,81.956,66.0,2
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']",0.0239,0.662,0.693,0.853,0.0,-6.87,0.275,95.967,76.0,3
2rzBvHM9h36Tpdj7Jdajka,Wild for the Night (feat. Skrillex & Birdy Nam Nam),"['A$AP Rocky', 'Skrillex', 'Birdy Nam Nam', 'Lord Flacko']",0.0481,0.6859999999999999,0.848,0.757,0.0,-4.234,0.335,139.995,68.0,2
4TxgwAknt25blK6L6W2akh,Fuck Her Brains Out,['Montana of 300'],0.104,0.889,0.861,0.741,0.0,-3.543,0.0309,115.005,55.0,1
53MHr9cjIlwet0mpmqNvjC,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)","['Lil Uzi Vert', 'Quavo', 'Travis Scott']",0.0256,0.7240000000000001,0.777,0.733,0.0,-2.83,0.0791,88.494,58.0,1
03b1NUHnoavfpLLKcEMfIb,Go Getta,"['Jeezy', 'R. Kelly']",0.105,0.438,0.7509999999999999,0.392,0.0,-6.586,0.155,173.825,52.0,1
2IBF9lQ9lgVai8LkskI5L7,Get Like Me,"['David Banner', 'Chris Brown', 'Yung Joc']",0.00312,0.653,0.7509999999999999,0.609,0.0,-4.198,0.488,60.896,57.0,1
7Ezwtgfw7khBrpvaNPtMoT,All The Way Up,"['Fat Joe', 'Remy Ma', 'French Montana', 'InfaRed']",0.0428,0.409,0.807,0.414,0.0,-4.12,0.348,175.158,67.0,2
3nAq2hCr1oWsIU54tS98pL,Waves,['Kanye West'],0.0528,0.0681,0.586,0.557,7.33e-06,-4.57,0.0382,96.091,72.0,2
355RUwXtdecClzxv1zU98n,Juicy - 2005 Remaster,['The Notorious B.I.G.'],0.417,0.598,0.7559999999999999,0.902,0.0,-4.547,0.28,97.434,48.0,1
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),"['Waka Flocka Flame', 'Roscoe Dash', 'Wale']",0.00544,0.361,0.595,0.76,0.0,-6.3660000000000005,0.0391,131.497,76.0,3
5suEtW2DUAfvroohjzgatb,Blasé (feat. Future & Rae Sremmurd),"['Ty Dolla $ign', 'Future', 'Rae Sremmurd']",0.0219,0.291,0.642,0.897,1.31e-06,-8.828,0.0534,127.984,58.0,1
0yQw3d0iQDjMrxaVHFv77J,Strange Clouds (feat. Lil Wayne),"['B.o.B', 'Lil Wayne']",0.0607,0.8,0.665,0.531,0.0,-6.6720000000000015,0.286,73.726,61.0,2
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,['Kendrick Lamar'],0.000282,0.421,0.621,0.908,5.39e-05,-6.638,0.102,150.011,82.0,4
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"['French Montana', 'Swae Lee']",0.0293,0.733,0.769,0.726,0.0101,-5.043,0.123,97.985,80.0,4
3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),"['Macklemore & Ryan Lewis', 'Wanz']",0.0619,0.662,0.526,0.7809999999999999,0.0,-6.985,0.293,94.992,73.0,3
0Puj4YlTm6xNzDDADXHMI9,Sabotage,['Beastie Boys'],0.032,0.5429999999999999,0.938,0.324,0.0321,-7.332000000000002,0.102,168.13099999999997,72.0,2
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,['A Tribe Called Quest'],0.173,0.7440000000000001,0.6659999999999999,0.848,0.000699,-6.5470000000000015,0.274,96.662,71.0,2
4pdLZsxq0y5oJDb6Cxlokw,You Got Me,"['The Roots', 'Tariq Trotter', 'Erykah Badu', 'Eve']",0.151,0.757,0.442,0.7290000000000001,0.0,-8.106,0.285,81.029,66.0,2
39GBFwBe4GGk7i3yr3F46P,3030,"['Deltron 3030', 'Del The Funky Homosapien', 'Dan The Automator', 'Kid Koala']",0.502,0.805,0.7709999999999999,0.495,7.290000000000001e-05,-9.752,0.126,81.615,53.0,1
50M2QjfSM82wkJ1d0iV4mh,Daydreamin' (feat. Jill Scott),"['Lupe Fiasco', 'Jill Scott']",0.029,0.617,0.7390000000000001,0.5329999999999999,0.0,-3.573,0.0602,81.37,59.0,1
4MbV8zrWudQflnbiIzp29t,Acid Raindrops,['People Under The Stairs'],0.448,0.613,0.684,0.8590000000000001,1.15e-05,-6.9620000000000015,0.28,91.601,58.0,1
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],0.145,0.965,0.71,0.733,0.115,-5.849,0.0292,127.975,84.0,4
756CJtQRFSxEx9jV4P9hpA,I Believe in a Thing Called Love,['The Darkness'],0.0538,0.622,0.846,0.442,4.71e-06,-5.214,0.0764,128.235,69.0,2
0YPDp1KIxVLTdh3vnvk6wd,C'mon C'mon,['The Von Bondies'],0.0787,0.48,0.966,0.491,0.0,-3.896,0.133,147.836,54.0,1
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,['Young the Giant'],0.0343,0.225,0.721,0.534,6.24e-06,-7.307,0.0417,128.97799999999998,72.0,2
4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,"['Gotye', 'Kimbra']",0.591,0.72,0.495,0.8640000000000001,0.000133,-7.0360000000000005,0.037,129.062,75.0,3
4Uiw0Sl9yskBaC6P4DcdVD,Be Quiet and Drive (Far Away),['Deftones'],9.91e-06,0.168,0.965,0.206,0.8270000000000001,-5.1160000000000005,0.079,92.615,63.0,2
3WibbMr6canxRJXhNtAvLU,B.O.B. - Bombs Over Baghdad,['OutKast'],0.0555,0.653,0.978,0.746,4.11e-05,-5.324,0.0978,153.809,64.0,2
4aX4Oycsk1fhHIee1zqsDe,How To Love,['Lil Wayne'],0.000177,0.272,0.6609999999999999,0.644,5.14e-06,-6.093,0.0418,154.001,67.0,2
1IAzD1muglOxOcPbUHs70R,Whatever You Like,['T.I.'],0.0161,0.467,0.687,0.68,0.0,-6.162000000000001,0.0709,150.053,75.0,3
6QWpolEawxnSNfYOmYFG0M,I Fink U Freeky,['Die Antwoord'],0.0292,0.514,0.7509999999999999,0.8440000000000001,1.7100000000000002e-05,-6.5,0.223,129.985,62.0,2
3urJUvRhgMrwydaTQFVEg9,Tear You Apart,['She Wants Revenge'],0.000522,0.539,0.7290000000000001,0.583,1.47e-05,-6.645,0.0341,152.996,64.0,2
2mFnxVS2wZpqntPzZB17O1,Psychotic Girl,['The Black Keys'],0.458,0.493,0.476,0.743,0.317,-8.599,0.0291,80.998,49.0,1
1ng36571Iyov4HBxUClySn,Pepper,['Butthole Surfers'],0.00589,0.6709999999999999,0.804,0.631,0.00116,-5.492000000000001,0.166,79.898,65.0,2
69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams & Nile Rodgers),"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",0.0378,0.863,0.7929999999999999,0.81,1.82e-06,-9.404,0.0403,116.049,72.0,2
2dLLR6qlu5UJ5gk0dKz0h3,Royals,['Lorde'],0.121,0.337,0.428,0.674,0.0,-9.504,0.122,84.87799999999999,76.0,3
3sNVsP50132BTNlImLx70i,Bound 2,['Kanye West'],0.145,0.31,0.665,0.3670000000000001,0.0,-2.821,0.0465,148.91299999999995,72.0,2
7gjm1sq5ALU5svBSi9g178,My Favourite Game,['The Cardigans'],0.000133,0.496,0.782,0.58,0.00115,-7.085,0.0338,143.475,53.0,1
2SpEHTbUuebeLkgs9QB7Ue,Jolene,['Dolly Parton'],0.5660000000000001,0.809,0.537,0.674,0.0,-10.970999999999998,0.0363,110.578,74.0,3
3wfujdbamR3Z46F4xav7LM,Drive,['The Cars'],0.124,0.504,0.606,0.5820000000000001,0.00139,-9.961,0.0289,111.441,69.0,2
6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,['Milky Chance'],0.4270000000000001,0.728,0.581,0.885,0.000204,-8.812999999999997,0.0378,114.016,73.0,3
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,['Cyndi Lauper'],0.22,0.725,0.799,0.71,0.000602,-4.897,0.0328,120.372,77.0,3
5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,['Bright Eyes'],0.915,0.383,0.201,0.468,8.28e-05,-17.024,0.0388,94.422,70.0,2
01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,['Seals and Crofts'],0.5529999999999999,0.318,0.581,0.49,0.0177,-6.566,0.0388,88.71799999999998,65.0,2
1gGsNNUfvVMOv4llVMg8Vg,Ps & Qs,['Lil Uzi Vert'],0.235,0.399,0.428,0.522,2.35e-06,-11.332,0.143,129.829,69.0,2
4uhvMW7ly7tJil31YYscAN,Erase Your Social,['Lil Uzi Vert'],0.6940000000000001,0.718,0.609,0.705,0.0,-5.728,0.0729,140.058,73.0,3
1P7ycI8RxUZVErR2xCPqbA,Ballin,['Lil Uzi Vert'],0.188,0.37,0.77,0.603,0.0,-5.84,0.0605,122.011,50.0,1
2sO7QVPRKEPyY5RcG3N6Ic,Super Saiyan,['Lil Uzi Vert'],0.187,0.37,0.775,0.855,0.0,-3.856,0.392,128.067,52.0,1
0B8QzDH7YWih85V5SEMnyJ,Money Longer,['Lil Uzi Vert'],0.0541,0.478,0.568,0.795,0.0,-7.817,0.142,136.173,75.0,3
5MUvVmyKD6bBY0XDeWZjJJ,You're Lost,['Lil Uzi Vert'],0.172,0.468,0.591,0.764,0.0,-7.252999999999999,0.209,146.982,57.0,1
69M9QCMsCQ5MLsw7BBW0rL,Hi Roller,['Lil Uzi Vert'],0.0307,0.147,0.562,0.8,0.0,-7.366,0.0961,132.08100000000002,59.0,1
2Wc5No77rhsfW2mB9LzXB3,Ronda (Winners),['Lil Uzi Vert'],0.344,0.422,0.585,0.701,0.0,-7.612999999999999,0.132,119.634,59.0,1
6LTsvaebP6V9tJFvZxqi5M,Pull Up (feat. Lil Uzi Vert),"['Wiz Khalifa', 'Lil Uzi Vert']",0.0178,0.266,0.764,0.852,0.0,-4.283,0.0631,132.981,58.0,1
3aJ66zarLOVW4o2nPDxg0g,Grab the Wheel,['Lil Uzi Vert'],0.388,0.296,0.48,0.748,0.0,-6.37,0.14,137.835,59.0,1
0gqfvyewE2Sh8TwKBFajCF,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),"['Lil Uzi Vert', 'Playboi Carti', 'Offset']",0.2,0.337,0.57,0.81,0.0,-5.604,0.318,136.944,57.0,1
55Q46o5adtSobImSKrrlqW,Top,['Lil Uzi Vert'],0.193,0.6779999999999999,0.762,0.7759999999999999,0.0,-4.356,0.216,120.039,67.0,2
4v1P7JCjehbg5TmLQo2mFy,7AM,['Lil Uzi Vert'],0.275,0.301,0.526,0.638,0.0,-8.401,0.131,139.054,69.0,2
2ANLarE8yHVsLWW21nj79M,You Was Right,['Lil Uzi Vert'],0.069,0.156,0.359,0.843,0.0,-7.417000000000002,0.461,81.98700000000002,71.0,2
4IWGnyOHDrVZEtPWfs4s7q,Do What I Want,['Lil Uzi Vert'],0.106,0.398,0.701,0.6809999999999999,0.0,-6.336,0.0767,139.952,68.0,2
5wyrQLBbmKdxY6yLNdienj,I Can Drive,['Lil Uzi Vert'],0.0811,0.346,0.489,0.759,0.0,-9.141,0.321,138.98,57.0,1
6FfyYWFEk4zd7CgvjBa2ZK,Team Rocket,['Lil Uzi Vert'],0.0907,0.23,0.54,0.691,0.0,-8.818,0.0532,132.02,59.0,1
6EFryfyWOobzFCBDB9qbrz,Safe House,['Lil Uzi Vert'],0.155,0.287,0.662,0.485,0.0,-5.1720000000000015,0.243,104.717,51.0,1
6j0teRL3WdExzqmy334sh5,Seven Million (feat. Future),"['Lil Uzi Vert', 'Future']",0.051,0.487,0.629,0.8859999999999999,7.66e-06,-4.404,0.306,158.002,62.0,2
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,['Lil Uzi Vert'],0.00264,0.401,0.75,0.732,0.0,-6.3660000000000005,0.231,155.096,84.0,4
59J5nzL1KniFHnU120dQzt,wokeuplikethis*,"['Playboi Carti', 'Lil Uzi Vert']",0.0138,0.478,0.62,0.785,0.0,-6.6670000000000025,0.254,78.477,74.0,3
58lknB6kkfcDjMpCfx7rLH,Right Now,['Lil Uzi Vert'],0.494,0.251,0.672,0.647,6.41e-06,-4.501,0.0883,119.045,53.0,1
7pudclCl5P99Me3P5F9hPC,Paradise,['Lil Uzi Vert'],0.0291,0.228,0.85,0.594,0.0,-6.525,0.0954,100.002,60.0,2
6Q1NPLtp9IzcXmCutp3Qmo,Baby Are You Home,['Lil Uzi Vert'],0.101,0.462,0.546,0.653,0.0,-8.818,0.282,149.975,58.0,1
65kp3OFn7JXbCvkm3m2Ui2,Two®,['Lil Uzi Vert'],0.424,0.0371,0.642,0.266,0.0,-5.132999999999999,0.0694,75.02199999999998,59.0,1
1QgTBfRN5m81a5K01qens6,444+222,['Lil Uzi Vert'],0.0235,0.481,0.513,0.7909999999999999,2.8300000000000014e-05,-6.568,0.269,76.997,62.0,2
1uL78kFWxhz3umTMWJu8n5,Sauce It Up,['Lil Uzi Vert'],0.0715,0.131,0.528,0.813,0.0,-6.305,0.313,79.532,69.0,2
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"['Lil Uzi Vert', 'Oh Wonder']",0.617,0.696,0.757,0.703,0.0,-3.612,0.05,82.008,78.0,3
5Y3Tj0wJhKAaPbwWxXxZGS,Feelings Mutual,['Lil Uzi Vert'],0.105,0.349,0.691,0.585,0.0,-6.015,0.259,125.978,59.0,1
1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),"['Lil Uzi Vert', 'Pharrell Williams']",0.0541,0.412,0.563,0.8590000000000001,0.0,-6.635,0.112,119.934,66.0,2
2O1qYJTA2BI5ypFFqEZhh4,Early 20 Rager,['Lil Uzi Vert'],0.0209,0.092,0.68,0.6509999999999999,0.0,-6.057,0.0647,127.001,55.0,1
0ro5QCkSCtbfhMHnvMase3,How to Talk,['Lil Uzi Vert'],0.741,0.736,0.73,0.728,0.0,-5.402,0.213,136.05200000000002,59.0,1
57nQyFocXZrKvWg5ZPYSoG,Malfunction,['Lil Uzi Vert'],0.34,0.447,0.698,0.4270000000000001,0.0,-6.06,0.247,93.611,56.0,1
2ZdCrBA52bb4pIG3tOOZiQ,Dark Queen,['Lil Uzi Vert'],0.222,0.2,0.606,0.747,0.0,-5.2860000000000005,0.172,155.055,69.0,2
36evXa8bNvfBYNzePEWhG1,"New Level REMIX (feat. Future, A$AP Rocky & Lil Uzi Vert)","['A$AP Ferg', 'Future', 'A$AP Rocky', 'Lil Uzi Vert']",0.03,0.214,0.6629999999999999,0.711,0.0,-5.805,0.142,121.112,55.0,1
14nAQy3fHVzDb7LKxpS7Ld,Pretty Mami,['Lil Uzi Vert'],0.409,0.621,0.531,0.6970000000000001,0.0,-5.527,0.0402,139.972,58.0,1
5tRmoZRoupvMYPV1oezFrH,X,['Lil Uzi Vert'],0.0043,0.301,0.58,0.623,0.0,-7.0760000000000005,0.332,163.159,60.0,2
1MNdfH2KC5LdEde3JPJ513,Canadian Goose,['Lil Uzi Vert'],0.0855,0.238,0.537,0.7759999999999999,0.0,-7.604,0.197,153.06,60.0,2
0QV16pno66L6K3fn4W13b7,No Sleep Leak,['Lil Uzi Vert'],0.0112,0.6809999999999999,0.6890000000000001,0.7879999999999999,0.0,-7.211,0.13,136.045,59.0,1
436yrzQWA32vb1sTZKXg9r,Witchy Woman - 2013 Remaster,['Eagles'],0.364,0.583,0.568,0.555,0.0016699999999999,-12.205,0.0341,98.507,59.0,1
4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,['Santana'],0.6759999999999999,0.622,0.349,0.489,0.0789,-14.295,0.0323,124.348,67.0,2
5z4iT44mMHyZozsTFy4A51,Spooky,['Classics IV'],0.723,0.711,0.44,0.652,5.79e-06,-11.474,0.0315,106.863,51.0,1
1udKn1oNKYQSQ9OmiIWCMu,Do You Believe in Magic?,"[""The Lovin' Spoonful""]",0.213,0.759,0.738,0.5529999999999999,0.0,-7.962999999999999,0.0457,138.602,68.0,2
7AUOZzM5P8UDuA0zga0PP8,Science Fiction/Double Feature,"[""Richard O'Brien""]",0.515,0.311,0.281,0.417,1.12e-05,-15.174,0.028,90.261,55.0,1
4WFeJTXNHIS2wURtwlAkhu,Time Warp,"['Little Nell', 'Patricia Quinn', ""Richard O'Brien""]",0.145,0.541,0.665,0.387,0.0016699999999999,-11.323,0.225,174.896,65.0,2
7BY005dacJkbO6EPiOh2wb,House Of The Rising Sun,['The Animals'],0.000385,0.228,0.584,0.295,0.218,-6.6960000000000015,0.0345,117.2,70.0,2
3S2R0EVwBSAVMd5UMgKTL0,Thriller,['Michael Jackson'],0.0855,0.813,0.8590000000000001,0.773,0.00018,-4.913,0.0747,118.458,71.0,2
4SDywo3ykB2PEthjXvo1UP,I Put A Spell On You,['Creedence Clearwater Revival'],0.00471,0.622,0.732,0.391,0.121,-8.187999999999999,0.0295,100.354,61.0,2
0K9n8TBThz4xNAkF1eIlB6,Sweet Transvestite,['Tim Curry'],0.5920000000000001,0.527,0.422,0.5429999999999999,0.0,-12.243,0.383,107.146,60.0,2
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,['Steve Miller Band'],0.0749,0.963,0.535,0.7909999999999999,1.96e-06,-13.261,0.0355,127.488,63.0,2
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,['Blue Öyster Cult'],0.0029,0.385,0.927,0.333,0.000208,-8.55,0.0733,141.466,77.0,3
2iptAVf9jZerlywLwiGhak,Fallen Angel,['Three Days Grace'],0.00554,0.218,0.911,0.453,0.0,-3.775,0.0382,137.011,64.0,2
4urxRqBRiaH0i20OKBsgxc,Break,['Three Days Grace'],0.000666,0.737,0.897,0.578,0.0,-3.906,0.0357,115.491,64.0,2
55KYlnsC6nYnr3IykbmJwE,The Good Life,['Three Days Grace'],0.000345,0.654,0.911,0.5479999999999999,0.0,-3.701,0.0397,128.036,61.0,2
0CA3RxBx2xSQXPfpmUBK1v,Just Like You,['Three Days Grace'],9.4e-06,0.565,0.737,0.373,0.0,-5.282,0.0297,177.9,58.0,1
0M955bMOoilikPXwKLYpoi,I Hate Everything About You,['Three Days Grace'],0.00461,0.453,0.83,0.498,0.0,-5.157,0.0421,89.34200000000001,72.0,2
11RUCSAgpexhJSMmcuO4h2,Home,['Three Days Grace'],2.64e-05,0.606,0.847,0.366,0.0,-5.216,0.035,166.17,50.0,1
0XGV1bem5W9ICY2rgleryV,Chalk Outline,['Three Days Grace'],0.000567,0.6629999999999999,0.792,0.59,0.0,-5.013,0.0603,153.023,60.0,2
1We9y0dSphaMHt4owfGWpw,Misery Loves My Company,['Three Days Grace'],0.00139,0.556,0.872,0.516,0.0,-5.102,0.0402,99.936,54.0,1
4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,['Panic! At The Disco'],0.0807,0.609,0.83,0.569,0.0,-4.106,0.14,170.09400000000005,75.0,3
1mB7dCUM7sPyNab6R43nlj,The Drug In Me Is You,['Falling In Reverse'],0.0149,0.644,0.855,0.5479999999999999,0.0,-3.266,0.151,145.13299999999995,71.0,2
7l0Lr7Tl4Gt8hQj4v3rwtf,I'm Not A Vampire,['Falling In Reverse'],0.00887,0.322,0.965,0.235,0.0,-2.882,0.28,185.278,63.0,2
78ML3F5Lz3KiNkpnFAaR3q,Good Girls Bad Guys,['Falling In Reverse'],0.0223,0.611,0.948,0.474,0.0,-2.592,0.122,146.46,65.0,2
5JUufCEin0aXyFLXCzJbUL,Fashionably Late,['Falling In Reverse'],0.00777,0.568,0.97,0.675,0.0,-2.164,0.0613,106.973,63.0,2
4vqmSmLC0dbw1UF7mmUDZe,Raised By Wolves,['Falling In Reverse'],0.0346,0.527,0.871,0.368,0.0,-3.395,0.106,84.585,58.0,1
5NSdMmd2LnvgDcpLiKeKeD,Bad Girls Club,['Falling In Reverse'],0.0139,0.7559999999999999,0.924,0.5329999999999999,0.0,-2.697,0.154,174.002,59.0,1
76tzDKhVle9QKpWx0apgCm,Game Over,['Falling In Reverse'],0.0209,0.7829999999999999,0.721,0.7020000000000001,0.0,-3.024,0.13,106.029,57.0,1
7DhSMsvYduvpvWaTBC2HMH,Pick Up The Phone,['Falling In Reverse'],0.0294,0.504,0.885,0.445,0.0,-3.475,0.236,105.533,54.0,1
3Wn52FjoUJClQOXwKePPp3,It's Over When It's Over,['Falling In Reverse'],0.0536,0.584,0.984,0.561,0.0,-2.6260000000000003,0.0636,146.036,60.0,2
0RfNw4pORHIb4dRw1tud6n,Caught Like A Fly,['Falling In Reverse'],0.0313,0.514,0.78,0.332,0.0,-4.481,0.0609,185.132,49.0,1
3SKzTIl9mW0DadTys9SFo3,Control,['Halsey'],0.399,0.206,0.675,0.5489999999999999,0.0,-5.6370000000000005,0.0332,119.898,71.0,2
4MjJlPgUYMQjvHOQq0uvOv,Better Off Dead,['Sleeping With Sirens'],0.0224,0.245,0.969,0.239,9.24e-05,-3.547,0.27,93.565,62.0,2
16w8ZGVSjI4TlTLV8VimBY,Castle,['Halsey'],0.25,0.1639999999999999,0.5710000000000001,0.626,0.0,-7.461,0.0327,129.959,68.0,2
4U38hORPx8SsUAXGumsUYN,Hold Me Down,['Halsey'],0.279,0.531,0.7440000000000001,0.677,0.0,-4.512,0.0882,145.928,62.0,2
13b32GfUIo3BV93C8KtEdj,We Don't Have To Dance,['Andy Black'],0.0056,0.649,0.929,0.535,0.0,-4.223,0.0958,146.06799999999996,63.0,2
